"region","value","period","dsID","source","is_number","indID"
"Gao","2211.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Tombouctou","15300.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Gao","2193.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Gao","4498.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Mopti","7430.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Mopti","4669.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Mopti","143.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Gao","1313.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.B.HTH.192"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.080"
"Banjul","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.045"
"Banjul","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.045"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.079"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Banjul","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Banjul","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.046"
"Hauts-Bassins","0.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Nord","0.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Est","0.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Nord","0.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Est","0.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre","0.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Nord","0.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Sud","0.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Hauts-Bassins","0.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Nord","0.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Sud","0.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Nord","0.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Sud","0.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Hauts-Bassins","0.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Nord","0.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre","0.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Nord","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Sud","0.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Est","0.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre","0.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Nord","0.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Nord","0.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Est","0.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Hauts-Bassins","0.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre","0.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Nord","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre-Sud","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Est","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Hauts-Bassins","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Assaba","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Brakna","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Gorgol","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Trarza","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Hodh El Gharbi","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Tagant","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Guidimakha","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Hodh Ech Chargi","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Centre","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.040"
"Sédhiou","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.106"
"Kédougou","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.106"
"Tombouctou","53026.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.HUM.197"
"Mopti","4046.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.HUM.197"
"Mopti","27600.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.HUM.197"
"Gao","1600.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.HUM.197"
"Matam","34.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.154"
"Matam","83.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.154"
"Matam","50.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.154"
"Matam","44.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.154"
"Matam","50.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.155"
"Matam","34.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.155"
"Matam","44.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.155"
"Matam","83.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.155"
"Matam","333.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.156"
"Matam","198.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.156"
"Matam","137.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.156"
"Matam","174.00","2014/04","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.156"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Zinder","175700.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Tahoua","105000.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Maradi","45500.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Tillabery","310800.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.092"
"Saint-Louis","851.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.164"
"Saint-Louis","180.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.164"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.063"
"Banjul","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.063"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.063"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.063"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.104"
"Banjul","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.118"
"Banjul","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.118"
"Gao","217.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.183"
"Koulikoro","111.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.183"
"Mopti","351.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.183"
"Bamako","192.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.183"
"Tombouctou","1944.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.183"
"Tahoua","1.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.098"
"Zinder","1.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.098"
"Niamey","1.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.098"
"Niamey","1.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.094"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.094"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.094"
"Central River","1.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.003"
"Lower River","1.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.003"
"North Bank","2.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.003"
"Upper River","1.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.003"
"Banjul","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.028"
"Banjul","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.028"
"Banjul","0.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.031"
"Banjul","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.031"
"Mopti","0.00","2014/05","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.200"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.083"
"Dosso","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Tillabery","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Maradi","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Diffa","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Agadez","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.081"
"Gao","2.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.181"
"Mopti","7.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.181"
"Central River","4.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.002"
"Lower River","6.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.002"
"North Bank","7.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.002"
"Upper River","9.00","2014/06","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.002"
"Tahoua","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.099"
"Zinder","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.099"
"Niamey","0.00","2014/07","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.099"
"Louga","15.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Matam","15.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Thiès","15.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Ziguinchor","15.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Tambacounda","15.00","2014/01","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Fatick","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Kaffrine","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Kaolack","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Kédougou","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Kolda","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Louga","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Matam","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Ziguinchor","15.00","2014/03","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Tambacounda","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Thiès","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
"Ziguinchor","15.00","2014/02","ocha-ors","http://ors.ocharowca.info/Anonymous/AllDataFeed.ashx",1,"REG.O.UNK.115"
